operator,constant,found,total,elapsed_ms
Divide_Tanh_ArcSinh,0,2,35,2.26ms
Divide_Tanh_ArcSinh,I,2,35,5.12ms
Divide_Tanh_ArcCosh,1,3,35,4.22ms
Divide_Tanh_ArcCosh,E,3,35,6.45ms
Divide_Tanh_ArcCosh,Pi,3,35,6.25ms
Divide_Tanh_ArcCosh,-1,3,35,6.41ms
Divide_Tanh_ArcCosh,2,3,35,6.66ms
Divide_Tanh_ArcCosh,0,2,35,4.60ms
Divide_Tanh_ArcCosh,I,2,35,6.82ms
Divide_Tanh_ArcTanh,1,3,35,3.32ms
Divide_Tanh_ArcTanh,E,3,35,5.31ms
Divide_Tanh_ArcTanh,Pi,3,35,5.34ms
Divide_Tanh_ArcTanh,-1,3,35,3.23ms
Divide_Tanh_ArcTanh,2,3,35,5.28ms
Divide_Tanh_ArcTanh,0,2,35,2.35ms
Divide_Tanh_ArcTanh,I,2,35,5.23ms
Divide_Tanh_Inv,1,4,35,6.17ms
Divide_Tanh_Inv,E,3,35,2.76ms
Divide_Tanh_Inv,Pi,3,35,2.77ms
Divide_Tanh_Inv,-1,3,35,2.91ms
Divide_Tanh_Inv,2,3,35,2.88ms
Divide_Tanh_Inv,0,2,35,1.61ms
Divide_Tanh_Inv,I,2,35,2.78ms
Divide_Tanh_Minus,1,3,35,2.99ms
Divide_Tanh_Minus,E,3,35,2.84ms
Divide_Tanh_Minus,Pi,3,35,2.88ms
Divide_Tanh_Minus,-1,4,35,7.02ms
Divide_Tanh_Minus,2,3,35,2.83ms
Divide_Tanh_Minus,0,2,35,1.55ms
Divide_Tanh_Minus,I,2,35,2.84ms
Divide_Tanh_Sqr,1,4,35,7.84ms
Divide_Tanh_Sqr,E,3,35,2.97ms
Divide_Tanh_Sqr,Pi,3,35,3.07ms
Divide_Tanh_Sqr,-1,4,35,7.28ms
Divide_Tanh_Sqr,2,3,35,3.12ms
Divide_Tanh_Sqr,0,2,35,1.58ms
Divide_Tanh_Sqr,I,2,35,3.25ms
Divide_Tanh_Sqrt,1,4,35,9.19ms
Divide_Tanh_Sqrt,E,3,35,3.93ms
Divide_Tanh_Sqrt,Pi,3,35,4.21ms
Divide_Tanh_Sqrt,-1,3,35,4.35ms
Divide_Tanh_Sqrt,2,3,35,3.89ms
Divide_Tanh_Sqrt,0,2,35,1.85ms
Divide_Tanh_Sqrt,I,2,35,4.05ms
Divide_Tanh_Id,1,4,35,7.43ms
Divide_Tanh_Id,E,3,35,2.84ms
Divide_Tanh_Id,Pi,3,35,2.84ms
Divide_Tanh_Id,-1,3,35,2.81ms
Divide_Tanh_Id,2,3,35,2.81ms
Divide_Tanh_Id,0,2,35,1.48ms
Divide_Tanh_Id,I,2,35,2.79ms
Divide_Tanh_LogisticSigmoid,1,3,35,4.15ms
Divide_Tanh_LogisticSigmoid,E,3,35,3.94ms
Divide_Tanh_LogisticSigmoid,Pi,3,35,3.96ms
Divide_Tanh_LogisticSigmoid,-1,3,35,4.32ms
Divide_Tanh_LogisticSigmoid,2,3,35,3.86ms
Divide_Tanh_LogisticSigmoid,0,2,35,2.67ms
Divide_Tanh_LogisticSigmoid,I,2,35,3.85ms
Divide_ArcSinh_Exp,1,3,35,4.86ms
Divide_ArcSinh_Exp,E,3,35,4.82ms
Divide_ArcSinh_Exp,Pi,3,35,5.55ms
Divide_ArcSinh_Exp,-1,3,35,4.83ms
Divide_ArcSinh_Exp,2,3,35,4.93ms
Divide_ArcSinh_Exp,0,3,35,7.14ms
Divide_ArcSinh_Exp,I,2,35,5.29ms
Divide_ArcSinh_Log,1,3,35,3.40ms
Divide_ArcSinh_Log,E,4,35,12.67ms
Divide_ArcSinh_Log,Pi,3,35,5.15ms
Divide_ArcSinh_Log,-1,3,35,5.32ms
Divide_ArcSinh_Log,2,3,35,5.32ms
Divide_ArcSinh_Log,0,2,35,2.27ms
Divide_ArcSinh_Log,I,3,35,8.43ms
Divide_ArcSinh_Sin,1,3,35,4.67ms
Divide_ArcSinh_Sin,E,3,35,4.60ms
Divide_ArcSinh_Sin,Pi,3,35,3.82ms
Divide_ArcSinh_Sin,-1,3,35,4.73ms
Divide_ArcSinh_Sin,2,3,35,4.61ms
Divide_ArcSinh_Sin,0,2,35,2.16ms
Divide_ArcSinh_Sin,I,2,35,4.99ms
Divide_ArcSinh_Cos,1,3,35,5.24ms
Divide_ArcSinh_Cos,E,3,35,4.93ms
Divide_ArcSinh_Cos,Pi,3,35,4.90ms
Divide_ArcSinh_Cos,-1,3,35,4.72ms
Divide_ArcSinh_Cos,2,3,35,4.79ms
Divide_ArcSinh_Cos,0,3,35,8.47ms
Divide_ArcSinh_Cos,I,2,35,4.93ms
Divide_ArcSinh_Tan,1,3,35,4.74ms
Divide_ArcSinh_Tan,E,3,35,4.78ms
Divide_ArcSinh_Tan,Pi,3,35,3.46ms
Divide_ArcSinh_Tan,-1,3,35,4.85ms
Divide_ArcSinh_Tan,2,3,35,4.79ms
Divide_ArcSinh_Tan,0,2,35,2.17ms
Divide_ArcSinh_Tan,I,2,35,5.17ms
Divide_ArcSinh_ArcSin,1,3,35,7.21ms
Divide_ArcSinh_ArcSin,E,3,35,7.39ms
Divide_ArcSinh_ArcSin,Pi,3,35,7.36ms
Divide_ArcSinh_ArcSin,-1,3,35,6.89ms
Divide_ArcSinh_ArcSin,2,3,35,7.32ms
Divide_ArcSinh_ArcSin,0,2,35,3.04ms
Divide_ArcSinh_ArcSin,I,2,35,7.00ms
Divide_ArcSinh_ArcCos,1,3,35,4.17ms
Divide_ArcSinh_ArcCos,E,3,35,7.03ms
Divide_ArcSinh_ArcCos,Pi,3,35,6.89ms
Divide_ArcSinh_ArcCos,-1,3,35,7.31ms
Divide_ArcSinh_ArcCos,2,3,35,6.82ms
Divide_ArcSinh_ArcCos,0,2,35,4.34ms
Divide_ArcSinh_ArcCos,I,2,35,7.12ms
Divide_ArcSinh_ArcTan,1,3,35,6.66ms
Divide_ArcSinh_ArcTan,E,3,35,6.71ms
Divide_ArcSinh_ArcTan,Pi,3,35,6.82ms
Divide_ArcSinh_ArcTan,-1,3,35,6.75ms
Divide_ArcSinh_ArcTan,2,3,35,6.93ms
Divide_ArcSinh_ArcTan,0,2,35,3.30ms
Divide_ArcSinh_ArcTan,I,2,35,4.59ms
Divide_ArcSinh_Sinh,1,3,35,4.85ms
Divide_ArcSinh_Sinh,E,3,35,4.91ms
Divide_ArcSinh_Sinh,Pi,3,35,4.89ms
Divide_ArcSinh_Sinh,-1,3,35,4.92ms
Divide_ArcSinh_Sinh,2,3,35,4.93ms
Divide_ArcSinh_Sinh,0,2,35,2.26ms
Divide_ArcSinh_Sinh,I,2,35,5.02ms
Divide_ArcSinh_Cosh,1,3,35,4.84ms
Divide_ArcSinh_Cosh,E,3,35,4.94ms
Divide_ArcSinh_Cosh,Pi,3,35,4.86ms
Divide_ArcSinh_Cosh,-1,3,35,5.00ms
Divide_ArcSinh_Cosh,2,3,35,4.89ms
Divide_ArcSinh_Cosh,0,3,35,6.97ms
Divide_ArcSinh_Cosh,I,2,35,5.01ms
Divide_ArcSinh_Tanh,1,3,35,5.06ms
Divide_ArcSinh_Tanh,E,3,35,4.98ms
Divide_ArcSinh_Tanh,Pi,3,35,5.03ms
Divide_ArcSinh_Tanh,-1,3,35,5.09ms
Divide_ArcSinh_Tanh,2,3,35,5.10ms
Divide_ArcSinh_Tanh,0,2,35,2.35ms
Divide_ArcSinh_Tanh,I,2,35,5.33ms
Divide_ArcSinh_ArcSinh,1,3,35,4.12ms
Divide_ArcSinh_ArcSinh,E,4,35,10.98ms
Divide_ArcSinh_ArcSinh,Pi,4,35,10.96ms
Divide_ArcSinh_ArcSinh,-1,4,35,8.21ms
Divide_ArcSinh_ArcSinh,2,4,35,11.56ms
Divide_ArcSinh_ArcSinh,0,3,35,5.14ms
Divide_ArcSinh_ArcSinh,I,3,35,12.24ms
Divide_ArcSinh_ArcCosh,1,3,35,4.85ms
Divide_ArcSinh_ArcCosh,E,3,35,7.57ms
Divide_ArcSinh_ArcCosh,Pi,3,35,7.51ms
Divide_ArcSinh_ArcCosh,-1,3,35,8.38ms
Divide_ArcSinh_ArcCosh,2,3,35,7.44ms
Divide_ArcSinh_ArcCosh,0,2,35,5.25ms
Divide_ArcSinh_ArcCosh,I,2,35,8.28ms
Divide_ArcSinh_ArcTanh,1,3,35,4.07ms
Divide_ArcSinh_ArcTanh,E,3,35,6.74ms
Divide_ArcSinh_ArcTanh,Pi,3,35,6.82ms
Divide_ArcSinh_ArcTanh,-1,3,35,4.02ms
Divide_ArcSinh_ArcTanh,2,3,35,6.76ms
Divide_ArcSinh_ArcTanh,0,2,35,2.85ms
Divide_ArcSinh_ArcTanh,I,3,35,16.96ms
Divide_ArcSinh_Inv,1,4,35,8.42ms
Divide_ArcSinh_Inv,E,3,35,3.63ms
Divide_ArcSinh_Inv,Pi,3,35,3.60ms
Divide_ArcSinh_Inv,-1,3,35,3.63ms
Divide_ArcSinh_Inv,2,3,35,3.67ms
Divide_ArcSinh_Inv,0,2,35,2.01ms
Divide_ArcSinh_Inv,I,2,35,3.88ms
Divide_ArcSinh_Minus,1,3,35,3.64ms
Divide_ArcSinh_Minus,E,3,35,3.71ms
Divide_ArcSinh_Minus,Pi,3,35,3.67ms
Divide_ArcSinh_Minus,-1,4,35,10.84ms
Divide_ArcSinh_Minus,2,3,35,3.70ms
Divide_ArcSinh_Minus,0,2,35,1.88ms
Divide_ArcSinh_Minus,I,2,35,3.96ms
Divide_ArcSinh_Sqr,1,4,35,11.84ms
Divide_ArcSinh_Sqr,E,3,35,4.08ms
Divide_ArcSinh_Sqr,Pi,3,35,4.07ms
Divide_ArcSinh_Sqr,-1,4,35,10.52ms
Divide_ArcSinh_Sqr,2,3,35,4.16ms
Divide_ArcSinh_Sqr,0,2,35,2.01ms
Divide_ArcSinh_Sqr,I,2,35,4.27ms
Divide_ArcSinh_Sqrt,1,4,35,11.58ms
Divide_ArcSinh_Sqrt,E,3,35,4.75ms
Divide_ArcSinh_Sqrt,Pi,3,35,5.14ms
Divide_ArcSinh_Sqrt,-1,3,35,5.35ms
Divide_ArcSinh_Sqrt,2,3,35,5.06ms
Divide_ArcSinh_Sqrt,0,2,35,2.28ms
Divide_ArcSinh_Sqrt,I,2,35,5.49ms
Divide_ArcSinh_Id,1,4,35,10.02ms
Divide_ArcSinh_Id,E,3,35,3.71ms
Divide_ArcSinh_Id,Pi,3,35,3.88ms
Divide_ArcSinh_Id,-1,3,35,3.66ms
Divide_ArcSinh_Id,2,3,35,3.67ms
Divide_ArcSinh_Id,0,2,35,1.83ms
Divide_ArcSinh_Id,I,2,35,3.94ms
Divide_ArcSinh_LogisticSigmoid,1,3,35,5.01ms
Divide_ArcSinh_LogisticSigmoid,E,3,35,4.97ms
Divide_ArcSinh_LogisticSigmoid,Pi,3,35,4.93ms
Divide_ArcSinh_LogisticSigmoid,-1,3,35,5.09ms
Divide_ArcSinh_LogisticSigmoid,2,3,35,5.29ms
Divide_ArcSinh_LogisticSigmoid,0,2,35,3.34ms
Divide_ArcSinh_LogisticSigmoid,I,2,35,5.49ms
Divide_ArcCosh_Exp,1,5,35,57.78ms
Divide_ArcCosh_Exp,E,3,35,6.91ms
Divide_ArcCosh_Exp,Pi,3,35,6.07ms
Divide_ArcCosh_Exp,-1,3,35,6.31ms
Divide_ArcCosh_Exp,2,3,35,6.23ms
Divide_ArcCosh_Exp,0,4,35,67.68ms
Divide_ArcCosh_Exp,I,2,35,6.72ms
Divide_ArcCosh_Log,1,3,35,3.15ms
Divide_ArcCosh_Log,E,4,35,17.51ms
Divide_ArcCosh_Log,Pi,3,35,6.51ms
Divide_ArcCosh_Log,-1,4,35,7.49ms
Divide_ArcCosh_Log,2,3,35,6.42ms
Divide_ArcCosh_Log,0,2,35,4.33ms
Divide_ArcCosh_Log,I,2,35,7.12ms
Divide_ArcCosh_Sin,1,3,35,4.29ms
Divide_ArcCosh_Sin,E,3,35,5.97ms
Divide_ArcCosh_Sin,Pi,3,35,4.81ms
Divide_ArcCosh_Sin,-1,3,35,6.39ms
Divide_ArcCosh_Sin,2,3,35,6.56ms
Divide_ArcCosh_Sin,0,2,35,4.36ms
Divide_ArcCosh_Sin,I,2,35,6.66ms
Divide_ArcCosh_Cos,1,4,35,16.08ms
Divide_ArcCosh_Cos,E,3,35,5.93ms
Divide_ArcCosh_Cos,Pi,3,35,6.02ms
Divide_ArcCosh_Cos,-1,3,35,6.12ms
Divide_ArcCosh_Cos,2,3,35,6.26ms
Divide_ArcCosh_Cos,0,3,35,17.74ms
Divide_ArcCosh_Cos,I,2,35,6.77ms
Divide_ArcCosh_Tan,1,3,35,4.41ms
Divide_ArcCosh_Tan,E,3,35,6.18ms
Divide_ArcCosh_Tan,Pi,3,35,5.09ms
Divide_ArcCosh_Tan,-1,3,35,6.39ms
Divide_ArcCosh_Tan,2,3,35,6.16ms
Divide_ArcCosh_Tan,0,2,35,4.32ms
Divide_ArcCosh_Tan,I,2,35,6.81ms
Divide_ArcCosh_ArcSin,1,3,35,5.64ms
Divide_ArcCosh_ArcSin,E,3,35,8.40ms
Divide_ArcCosh_ArcSin,Pi,3,35,8.64ms
Divide_ArcCosh_ArcSin,-1,3,35,8.07ms
Divide_ArcCosh_ArcSin,2,3,35,8.40ms
Divide_ArcCosh_ArcSin,0,2,35,5.45ms
Divide_ArcCosh_ArcSin,I,2,35,8.63ms
Divide_ArcCosh_ArcCos,1,3,35,3.88ms
Divide_ArcCosh_ArcCos,E,3,35,7.04ms
Divide_ArcCosh_ArcCos,Pi,3,35,7.03ms
Divide_ArcCosh_ArcCos,-1,3,35,7.15ms
Divide_ArcCosh_ArcCos,2,3,35,7.11ms
Divide_ArcCosh_ArcCos,0,2,35,7.19ms
Divide_ArcCosh_ArcCos,I,2,35,6.76ms
Divide_ArcCosh_ArcTan,1,3,35,5.59ms
Divide_ArcCosh_ArcTan,E,3,35,8.05ms
Divide_ArcCosh_ArcTan,Pi,3,35,7.96ms
Divide_ArcCosh_ArcTan,-1,3,35,7.97ms
Divide_ArcCosh_ArcTan,2,3,35,8.29ms
Divide_ArcCosh_ArcTan,0,2,35,5.48ms
Divide_ArcCosh_ArcTan,I,2,35,5.28ms
Divide_ArcCosh_Sinh,1,3,35,4.38ms
Divide_ArcCosh_Sinh,E,3,35,6.36ms
Divide_ArcCosh_Sinh,Pi,3,35,6.27ms
Divide_ArcCosh_Sinh,-1,3,35,6.43ms
Divide_ArcCosh_Sinh,2,3,35,6.12ms
Divide_ArcCosh_Sinh,0,2,35,4.15ms
Divide_ArcCosh_Sinh,I,2,35,6.63ms
Divide_ArcCosh_Cosh,1,9,35,257.63ms
Divide_ArcCosh_Cosh,E,3,35,6.17ms
Divide_ArcCosh_Cosh,Pi,3,35,6.17ms
Divide_ArcCosh_Cosh,-1,3,35,6.34ms
Divide_ArcCosh_Cosh,2,3,35,6.62ms
Divide_ArcCosh_Cosh,0,9,35,345.75ms
Divide_ArcCosh_Cosh,I,2,35,6.68ms
Divide_ArcCosh_Tanh,1,3,35,4.48ms
Divide_ArcCosh_Tanh,E,3,35,6.29ms
Divide_ArcCosh_Tanh,Pi,3,35,6.16ms
Divide_ArcCosh_Tanh,-1,3,35,6.63ms
Divide_ArcCosh_Tanh,2,3,35,6.19ms
Divide_ArcCosh_Tanh,0,2,35,4.22ms
Divide_ArcCosh_Tanh,I,2,35,6.86ms
Divide_ArcCosh_ArcSinh,1,3,35,5.42ms
Divide_ArcCosh_ArcSinh,E,3,35,7.62ms
Divide_ArcCosh_ArcSinh,Pi,3,35,7.64ms
Divide_ArcCosh_ArcSinh,-1,3,35,7.85ms
Divide_ArcCosh_ArcSinh,2,3,35,7.95ms
Divide_ArcCosh_ArcSinh,0,2,35,5.19ms
Divide_ArcCosh_ArcSinh,I,2,35,8.73ms
Divide_ArcCosh_ArcCosh,1,3,35,3.30ms
Divide_ArcCosh_ArcCosh,E,4,35,8.85ms
Divide_ArcCosh_ArcCosh,Pi,4,35,8.86ms
Divide_ArcCosh_ArcCosh,-1,5,35,22.77ms
Divide_ArcCosh_ArcCosh,2,4,35,8.68ms
Divide_ArcCosh_ArcCosh,0,3,35,7.84ms
Divide_ArcCosh_ArcCosh,I,3,35,9.38ms
Divide_ArcCosh_ArcTanh,1,3,35,3.53ms
Divide_ArcCosh_ArcTanh,E,3,35,8.12ms
Divide_ArcCosh_ArcTanh,Pi,3,35,7.82ms
Divide_ArcCosh_ArcTanh,-1,3,35,4.70ms
Divide_ArcCosh_ArcTanh,2,3,35,7.78ms
Divide_ArcCosh_ArcTanh,0,2,35,5.09ms
Divide_ArcCosh_ArcTanh,I,2,35,8.33ms
Divide_ArcCosh_Inv,1,4,35,10.28ms
Divide_ArcCosh_Inv,E,3,35,4.90ms
Divide_ArcCosh_Inv,Pi,3,35,4.86ms
Divide_ArcCosh_Inv,-1,3,35,5.05ms
Divide_ArcCosh_Inv,2,3,35,4.94ms
Divide_ArcCosh_Inv,0,2,35,3.68ms
Divide_ArcCosh_Inv,I,2,35,5.50ms
Divide_ArcCosh_Minus,1,3,35,3.77ms
Divide_ArcCosh_Minus,E,3,35,5.23ms
Divide_ArcCosh_Minus,Pi,3,35,5.46ms
Divide_ArcCosh_Minus,-1,4,35,15.13ms
Divide_ArcCosh_Minus,2,3,35,5.22ms
Divide_ArcCosh_Minus,0,2,35,3.47ms
Divide_ArcCosh_Minus,I,2,35,5.49ms
Divide_ArcCosh_Sqr,1,4,35,11.18ms
Divide_ArcCosh_Sqr,E,3,35,5.40ms
Divide_ArcCosh_Sqr,Pi,3,35,5.57ms
Divide_ArcCosh_Sqr,-1,4,35,16.85ms
Divide_ArcCosh_Sqr,2,3,35,5.78ms
Divide_ArcCosh_Sqr,0,2,35,3.76ms
Divide_ArcCosh_Sqr,I,2,35,6.13ms
Divide_ArcCosh_Sqrt,1,4,35,12.96ms
Divide_ArcCosh_Sqrt,E,3,35,6.29ms
Divide_ArcCosh_Sqrt,Pi,3,35,6.93ms
Divide_ArcCosh_Sqrt,-1,5,35,38.13ms
Divide_ArcCosh_Sqrt,2,3,35,6.57ms
Divide_ArcCosh_Sqrt,0,2,35,4.41ms
Divide_ArcCosh_Sqrt,I,2,35,7.24ms
Divide_ArcCosh_Id,1,4,35,10.70ms
Divide_ArcCosh_Id,E,3,35,4.95ms
Divide_ArcCosh_Id,Pi,3,35,5.19ms
Divide_ArcCosh_Id,-1,3,35,5.05ms
Divide_ArcCosh_Id,2,3,35,4.94ms
Divide_ArcCosh_Id,0,2,35,3.45ms
Divide_ArcCosh_Id,I,3,35,16.91ms
Divide_ArcCosh_LogisticSigmoid,1,3,35,4.51ms
Divide_ArcCosh_LogisticSigmoid,E,3,35,6.19ms
Divide_ArcCosh_LogisticSigmoid,Pi,3,35,6.09ms
Divide_ArcCosh_LogisticSigmoid,-1,3,35,6.34ms
Divide_ArcCosh_LogisticSigmoid,2,3,35,6.72ms
Divide_ArcCosh_LogisticSigmoid,0,2,35,6.44ms
Divide_ArcCosh_LogisticSigmoid,I,2,35,6.89ms
Divide_ArcTanh_Exp,1,3,35,3.09ms
Divide_ArcTanh_Exp,E,3,35,5.55ms
Divide_ArcTanh_Exp,Pi,3,35,5.70ms
Divide_ArcTanh_Exp,-1,3,35,3.38ms
Divide_ArcTanh_Exp,2,3,35,5.72ms
Divide_ArcTanh_Exp,0,3,35,7.97ms
Divide_ArcTanh_Exp,I,2,35,5.65ms
Divide_ArcTanh_Log,1,3,35,2.14ms
Divide_ArcTanh_Log,E,4,35,14.15ms
Divide_ArcTanh_Log,Pi,3,35,5.39ms
Divide_ArcTanh_Log,-1,3,35,3.17ms
Divide_ArcTanh_Log,2,3,35,5.53ms
Divide_ArcTanh_Log,0,2,35,2.40ms
Divide_ArcTanh_Log,I,2,35,5.53ms
Divide_ArcTanh_Sin,1,3,35,2.91ms
Divide_ArcTanh_Sin,E,3,35,5.09ms
Divide_ArcTanh_Sin,Pi,3,35,4.19ms
Divide_ArcTanh_Sin,-1,3,35,2.88ms
Divide_ArcTanh_Sin,2,3,35,4.80ms
Divide_ArcTanh_Sin,0,2,35,2.24ms
Divide_ArcTanh_Sin,I,2,35,5.12ms
Divide_ArcTanh_Cos,1,3,35,3.01ms
Divide_ArcTanh_Cos,E,3,35,4.78ms
Divide_ArcTanh_Cos,Pi,3,35,4.82ms
Divide_ArcTanh_Cos,-1,3,35,2.93ms
Divide_ArcTanh_Cos,2,3,35,4.93ms
Divide_ArcTanh_Cos,0,3,35,7.44ms
Divide_ArcTanh_Cos,I,2,35,5.45ms
Divide_ArcTanh_Tan,1,3,35,3.25ms
Divide_ArcTanh_Tan,E,3,35,5.50ms
Divide_ArcTanh_Tan,Pi,3,35,4.28ms
Divide_ArcTanh_Tan,-1,3,35,3.11ms
Divide_ArcTanh_Tan,2,3,35,5.24ms
Divide_ArcTanh_Tan,0,2,35,2.28ms
Divide_ArcTanh_Tan,I,2,35,5.51ms
Divide_ArcTanh_ArcSin,1,3,35,3.96ms
Divide_ArcTanh_ArcSin,E,3,35,7.33ms
Divide_ArcTanh_ArcSin,Pi,3,35,7.20ms
Divide_ArcTanh_ArcSin,-1,3,35,4.17ms
Divide_ArcTanh_ArcSin,2,3,35,7.74ms
Divide_ArcTanh_ArcSin,0,2,35,3.02ms
Divide_ArcTanh_ArcSin,I,2,35,7.15ms
Divide_ArcTanh_ArcCos,1,3,35,2.57ms
Divide_ArcTanh_ArcCos,E,3,35,7.00ms
Divide_ArcTanh_ArcCos,Pi,3,35,7.06ms
Divide_ArcTanh_ArcCos,-1,3,35,4.34ms
Divide_ArcTanh_ArcCos,2,3,35,7.00ms
Divide_ArcTanh_ArcCos,0,2,35,4.56ms
Divide_ArcTanh_ArcCos,I,2,35,7.22ms
Divide_ArcTanh_ArcTan,1,3,35,3.90ms
Divide_ArcTanh_ArcTan,E,3,35,7.39ms
Divide_ArcTanh_ArcTan,Pi,3,35,6.82ms
Divide_ArcTanh_ArcTan,-1,3,35,3.96ms
Divide_ArcTanh_ArcTan,2,3,35,6.86ms
Divide_ArcTanh_ArcTan,0,2,35,2.87ms
Divide_ArcTanh_ArcTan,I,2,35,4.27ms
Divide_ArcTanh_Sinh,1,3,35,3.07ms
Divide_ArcTanh_Sinh,E,3,35,5.13ms
Divide_ArcTanh_Sinh,Pi,3,35,5.12ms
Divide_ArcTanh_Sinh,-1,3,35,3.03ms
Divide_ArcTanh_Sinh,2,3,35,5.21ms
Divide_ArcTanh_Sinh,0,2,35,2.26ms
Divide_ArcTanh_Sinh,I,2,35,5.18ms
Divide_ArcTanh_Cosh,1,3,35,3.02ms
Divide_ArcTanh_Cosh,E,3,35,5.39ms
Divide_ArcTanh_Cosh,Pi,3,35,5.09ms
Divide_ArcTanh_Cosh,-1,3,35,3.00ms
Divide_ArcTanh_Cosh,2,3,35,5.04ms
Divide_ArcTanh_Cosh,0,3,35,7.43ms
Divide_ArcTanh_Cosh,I,2,35,5.13ms
Divide_ArcTanh_Tanh,1,3,35,3.14ms
Divide_ArcTanh_Tanh,E,3,35,5.08ms
Divide_ArcTanh_Tanh,Pi,3,35,5.21ms
Divide_ArcTanh_Tanh,-1,3,35,3.06ms
Divide_ArcTanh_Tanh,2,3,35,5.13ms
Divide_ArcTanh_Tanh,0,2,35,2.29ms
Divide_ArcTanh_Tanh,I,2,35,5.31ms
Divide_ArcTanh_ArcSinh,1,3,35,3.69ms
Divide_ArcTanh_ArcSinh,E,3,35,6.62ms
Divide_ArcTanh_ArcSinh,Pi,3,35,6.62ms
Divide_ArcTanh_ArcSinh,-1,3,35,3.62ms
Divide_ArcTanh_ArcSinh,2,3,35,6.62ms
Divide_ArcTanh_ArcSinh,0,2,35,2.90ms
Divide_ArcTanh_ArcSinh,I,2,35,6.66ms
Divide_ArcTanh_ArcCosh,1,3,35,3.30ms
Divide_ArcTanh_ArcCosh,E,3,35,8.16ms
Divide_ArcTanh_ArcCosh,Pi,3,35,8.07ms
Divide_ArcTanh_ArcCosh,-1,3,35,4.51ms
Divide_ArcTanh_ArcCosh,2,3,35,7.91ms
Divide_ArcTanh_ArcCosh,0,2,35,5.27ms
Divide_ArcTanh_ArcCosh,I,2,35,9.81ms
Divide_ArcTanh_ArcTanh,1,3,35,1.96ms
Divide_ArcTanh_ArcTanh,E,4,35,5.01ms
Divide_ArcTanh_ArcTanh,Pi,4,35,4.96ms
Divide_ArcTanh_ArcTanh,-1,4,35,2.12ms
Divide_ArcTanh_ArcTanh,2,4,35,5.06ms
Divide_ArcTanh_ArcTanh,0,3,35,2.15ms
Divide_ArcTanh_ArcTanh,I,3,35,5.49ms
Divide_ArcTanh_Inv,1,4,35,5.46ms
Divide_ArcTanh_Inv,E,3,35,3.82ms
Divide_ArcTanh_Inv,Pi,3,35,3.88ms
Divide_ArcTanh_Inv,-1,3,35,2.41ms
Divide_ArcTanh_Inv,2,3,35,3.84ms
Divide_ArcTanh_Inv,0,2,35,1.97ms
Divide_ArcTanh_Inv,I,2,35,4.06ms
Divide_ArcTanh_Minus,1,3,35,2.37ms
Divide_ArcTanh_Minus,E,3,35,3.84ms
Divide_ArcTanh_Minus,Pi,3,35,3.85ms
Divide_ArcTanh_Minus,-1,4,35,5.58ms
Divide_ArcTanh_Minus,2,3,35,3.82ms
Divide_ArcTanh_Minus,0,2,35,1.91ms
Divide_ArcTanh_Minus,I,2,35,4.01ms
Divide_ArcTanh_Sqr,1,4,35,6.22ms
Divide_ArcTanh_Sqr,E,3,35,4.36ms
Divide_ArcTanh_Sqr,Pi,3,35,4.39ms
Divide_ArcTanh_Sqr,-1,4,35,5.95ms
Divide_ArcTanh_Sqr,2,3,35,4.49ms
Divide_ArcTanh_Sqr,0,2,35,2.05ms
Divide_ArcTanh_Sqr,I,2,35,4.53ms
Divide_ArcTanh_Sqrt,1,4,35,7.04ms
Divide_ArcTanh_Sqrt,E,3,35,5.51ms
Divide_ArcTanh_Sqrt,Pi,3,35,5.35ms
Divide_ArcTanh_Sqrt,-1,3,35,3.15ms
Divide_ArcTanh_Sqrt,2,3,35,5.32ms
Divide_ArcTanh_Sqrt,0,2,35,2.33ms
Divide_ArcTanh_Sqrt,I,2,35,5.52ms
Divide_ArcTanh_Id,1,4,35,5.70ms
Divide_ArcTanh_Id,E,3,35,3.83ms
Divide_ArcTanh_Id,Pi,3,35,3.83ms
Divide_ArcTanh_Id,-1,3,35,2.36ms
Divide_ArcTanh_Id,2,3,35,3.78ms
Divide_ArcTanh_Id,0,2,35,1.89ms
Divide_ArcTanh_Id,I,2,35,3.93ms
Divide_ArcTanh_LogisticSigmoid,1,3,35,3.14ms
Divide_ArcTanh_LogisticSigmoid,E,3,35,5.09ms
Divide_ArcTanh_LogisticSigmoid,Pi,3,35,5.00ms
Divide_ArcTanh_LogisticSigmoid,-1,3,35,2.99ms
Divide_ArcTanh_LogisticSigmoid,2,3,35,4.99ms
Divide_ArcTanh_LogisticSigmoid,0,2,35,3.39ms
Divide_ArcTanh_LogisticSigmoid,I,2,35,5.26ms
Divide_Inv_Exp,1,3,35,2.74ms
Divide_Inv_Exp,E,3,35,2.79ms
Divide_Inv_Exp,Pi,3,35,2.76ms
Divide_Inv_Exp,-1,3,35,2.91ms
Divide_Inv_Exp,2,3,35,2.78ms
Divide_Inv_Exp,0,3,35,2.76ms
Divide_Inv_Exp,I,2,35,3.30ms
Divide_Inv_Log,1,5,35,24.65ms
Divide_Inv_Log,E,5,35,8.76ms
Divide_Inv_Log,Pi,3,35,3.04ms
Divide_Inv_Log,-1,3,35,3.01ms
Divide_Inv_Log,2,3,35,3.01ms
Divide_Inv_Log,0,2,35,1.43ms
Divide_Inv_Log,I,2,35,3.13ms
Divide_Inv_Sin,1,3,35,2.55ms
